Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Egypt, Arab Rep.",EGY,1.379185401,1.54980851,1.392341946,1.533179998,1.604365105,1.670958138,1.854342271,1.868390547,2.068140433,1.80246891,1.793764997,2.048004318,2.050540499,2.231160223,2.341373203,2.43659204,2.514511728,2.569967436,2.470904082,2.591831236,2.534038983,2.431261947
El Salvador,SLV,0.615457642,0.694884722,0.831176018,0.899568472,0.809638154,0.961795935,1.013270398,0.986643604,0.988073648,1.017645958,1.028130666,1.110491077,1.074399389,1.085202026,1.147251739,1.165689677,1.090169563,1.070009174,1.051825462,1.097942631,1.185448747,1.044162516
Equatorial Guinea,GNQ,0.535419879,0.245396251,0.084649709,0.294451433,0.252981606,0.611375553,0.339858562,0.921487805,0.856491667,5.637356172,8.772418191,10.25534109,8.607938621,7.528919929,7.365597676,7.204040865,6.562117562,6.533815076,6.421061876,9.014675371,7.535622938,6.790382922
Eritrea,ERI,,,0.274919779,0.295530001,0.316022179,0.265413977,0.176909452,0.180695382,0.172190987,0.172564423,0.159706979,0.184824489,0.189441072,0.182856855,0.130342391,0.131490396,0.092069391,0.111761081,0.109470529,0.12403081,,
Estonia,EST,15.57605126,13.05673945,13.02054613,12.19581745,12.96252174,12.93833023,11.76694109,10.98012342,10.63625164,11.21670899,10.79350419,12.49335386,12.68399031,12.36701519,12.00996206,13.95488409,13.08183443,10.91432018,13.59968907,14.01673297,13.32400037,15.11041148
Ethiopia,ETH,0.057489213,0.056639088,0.040467364,0.044782621,0.048416277,0.050103144,0.051343517,0.048912148,0.053423593,0.063642783,0.064232645,0.068852165,0.071069159,0.066822045,0.069906901,0.074344588,0.079184269,0.077723011,0.075214659,0.085983542,0.092877021,0.112462805
Faroe Islands,FRO,12.83379139,14.587086,12.99071749,15.46660922,13.64279395,13.27696944,13.81443071,13.75564861,14.82859048,16.22428316,15.45561831,15.64603029,15.93254059,14.94505244,13.98608391,14.18539476,12.97012071,11.8429021,12.9866782,11.72121175,12.19984295,12.30129214
Fiji,FJI,0.970269994,1.010214245,1.068012684,1.120672136,1.140563355,0.929631877,0.879734704,0.995758183,1.066799142,1.369132232,1.024991081,1.055250506,1.384610591,1.659881726,1.644275372,1.440917951,0.595796282,1.252675928,1.85918749,1.834922699,1.824778816,1.940769143
Finland,FIN,9.415521088,9.948375064,11.24602792,10.32014335,11.95863616,11.66057821,11.05828449,10.7295164,10.12847414,10.9967421,11.86067583,13.26109694,12.83267498,10.41643805,12.57063845,12.09848186,10.63715919,9.955194272,11.54314708,10.51112769,9.018538334,8.512553843
France,FRA,6.216012937,6.088322359,5.698798649,5.86337915,6.280524233,5.861894899,6.270231389,6.096279079,5.944438217,6.150669916,6.066113217,6.113288331,6.117212839,6.096464152,5.902923854,5.762833484,5.686513909,5.434219758,5.424920255,5.073814694,5.070931022,5.050482994
French Polynesia,PYF,2.090130512,2.041632069,2.079741379,1.993675651,1.973285541,2.015969857,1.95890183,2.125057951,2.395550161,2.811696978,2.888320709,3.098424373,3.02900191,3.222673844,3.201302909,3.140796817,3.208382628,3.191555016,3.201007218,3.073184869,2.973514748,2.967879002
Gabon,GAB,4.909540931,4.83904425,4.146320935,4.25614732,4.282468322,4.193282615,4.244929308,3.998161196,3.81126842,3.808290788,3.546988346,3.522074694,3.477805219,3.547824503,2.961875763,2.8579605,2.826624217,2.872924611,2.941807572,2.834006637,2.83862053,2.88187119
"Gambia, The",GMB,0.202120851,0.207299245,0.20163376,0.203006157,0.197431374,0.192008953,0.202491629,0.215177883,0.223804444,0.222838238,0.241162553,0.233541799,0.231368576,0.22401013,0.226764113,0.257764784,0.258833628,0.266259849,0.279410774,0.249484449,0.261767974,0.263208415
