Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Chad,TCD,3.183291596,3.199423231,3.248302879,3.318407519,3.375634646,3.422188528,3.488078383,3.576389813,3.669487447,3.766888661,3.832788047,3.829420977,3.745525293,3.614775486,3.47186779,3.357255221,3.287234162,3.274380807,3.297144918,3.324412729,3.334068973,3.328243395
Channel Islands,CHI,0.486214342,0.395678922,0.395514299,0.460621887,0.541398848,0.603703204,0.656686515,0.688296625,0.703764962,0.718208111,0.736945557,0.745368029,0.744423563,0.733738185,0.721316085,0.70592828,0.681944554,0.648958634,0.609689,0.566124134,0.526374244,0.495867763
Chile,CHL,1.581608926,1.548608128,1.507756802,1.461860606,1.413342572,1.366350233,1.324194044,1.289106505,1.25970166,1.231842371,1.204662458,1.18128285,1.162068266,1.146240458,1.131438488,1.117662374,1.106906629,1.099411039,1.093767575,1.088712405,1.082019205,1.071938836
China,CHN,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.479150454,0.487231118,0.493709634
Colombia,COL,1.821714441,1.774131055,1.721160291,1.66552474,1.60833192,1.555212999,1.511723758,1.480597039,1.457658322,1.43737427,1.413720469,1.384689768,1.347887769,1.30563499,1.262870976,1.22187352,1.180647228,1.139577789,1.098885362,1.057897537,1.017448805,0.979265829
Comoros,COM,2.926201629,2.895976019,2.854145408,2.804970533,2.756836695,2.710710403,2.660122471,2.605050693,2.549497604,2.493590829,2.445781495,2.416060824,2.408256702,2.415330163,2.424494737,2.429948318,2.435438416,2.439295595,2.44119501,2.442675067,2.440600902,2.428624816
"Congo, Dem. Rep.",COD,3.98099651,3.972361519,3.717540456,3.325160863,2.900324901,2.576425584,2.415917834,2.467316932,2.658248411,2.87278081,3.032268968,3.14932676,3.203966622,3.21515088,3.223156396,3.240784992,3.24647977,3.240630753,3.226591436,3.206611698,3.185422259,3.166936931
"Congo, Rep.",COG,2.609678107,2.605964767,2.625058259,2.655520043,2.705387592,2.742369152,2.724650491,2.638691567,2.517540688,2.371387074,2.266416926,2.267617307,2.403025645,2.617217444,2.856512616,3.034824573,3.10303741,3.032650617,2.876435204,2.701852333,2.570033801,2.491822399
Costa Rica,CRI,2.543507616,2.532298838,2.503183517,2.457604042,2.414639791,2.362703385,2.272391256,2.136504477,1.973906972,1.80130466,1.647876845,1.532833426,1.469265788,1.441752315,1.424579755,1.398345374,1.364748944,1.317725619,1.262247022,1.207437562,1.159669752,1.11714313
Cote d'Ivoire,CIV,3.477753714,3.411607249,3.308320097,3.177918242,3.061798105,2.946932173,2.785635607,2.569262451,2.328171387,2.081521566,1.879864515,1.765587019,1.762251733,1.837725279,1.931784544,2.012354109,2.095748179,2.173638484,2.244373329,2.31975447,2.390461896,2.433577819
Croatia,HRV,-0.890874489,3.732595761,0.215285336,0.407769639,-3.820174223,1.720757217,-1.565115162,1.170637333,-2.850972601,0.315813482,0,0,-0.022525059,0.067559962,-0.045034903,-0.090130696,-0.033639562,-0.122523788,-0.255390216,,-0.305655945,-0.278509063
Cuba,CUB,0.665393379,0.573818974,0.516180752,0.4835878,0.451243183,0.410452428,0.376203969,0.349085461,0.326896008,0.311519891,0.296096046,0.270516617,0.23017071,0.181070556,0.125548849,0.078406894,0.054894328,0.06377813,0.094587294,0.136419273,0.168188789,0.175061758
